customer_id,segment,state,preferred_category,preferred_channel,preferred_payment,registration_date,age_group,n_orders,last_purchase_date,churned
CUS04361,loyal,Lagos,Electronics,Mobile App,Card,2022-04-10,25-34,10,2024-06-20,0
CUS04362,at_risk,Kano,Electronics,Social Commerce,Pay on Delivery,2022-02-08,25-34,4,2023-06-09,1
CUS04363,lost,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2022-06-28,45-54,2,2022-09-24,1
CUS04364,loyal,Lagos,Beauty & Personal Care,Mobile App,Card,2022-03-16,35-44,9,2023-12-09,1
CUS04365,loyal,Oyo,Electronics,Mobile App,Bank Transfer,2022-01-28,45-54,12,2024-05-28,0
CUS04366,at_risk,Kaduna,Food & Groceries,Mobile App,Pay on Delivery,2023-05-06,35-44,4,2023-12-14,1
CUS04367,loyal,Abuja,Food & Groceries,Mobile App,Bank Transfer,2022-12-07,45-54,11,2024-05-12,0
CUS04368,loyal,Abuja,Fashion,Mobile App,Wallet,2022-12-28,18-24,6,2023-10-27,1
CUS04369,lost,Rivers,Fashion,Web,Card,2022-08-08,18-24,1,2022-08-28,1
CUS04370,at_risk,Delta,Fashion,Web,Bank Transfer,2022-12-22,25-34,7,2023-09-24,1
CUS04371,at_risk,Abuja,Electronics,Mobile App,Card,2022-06-19,18-24,5,2023-09-19,1
CUS04372,lost,Delta,Food & Groceries,Social Commerce,Bank Transfer,2023-05-28,25-34,1,2022-09-17,1
CUS04373,loyal,Abuja,Baby & Kids,Mobile App,Card,2022-01-07,25-34,17,2024-02-26,0
CUS04374,hibernating,Imo,Home & Kitchen,Mobile App,Card,2022-02-14,18-24,3,2023-04-13,1
CUS04375,lost,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-10-28,35-44,1,2022-08-10,1
CUS04376,loyal,Rivers,Fashion,Web,Bank Transfer,2022-01-16,55+,7,2023-12-23,1
CUS04377,at_risk,Kano,Food & Groceries,Web,Bank Transfer,2023-04-06,25-34,7,2023-12-27,1
CUS04378,loyal,Enugu,Home & Kitchen,Mobile App,Bank Transfer,2023-05-18,18-24,14,2023-12-30,1
CUS04379,loyal,Lagos,Electronics,Mobile App,Card,2023-03-23,18-24,16,2024-02-15,0
CUS04380,at_risk,Delta,Beauty & Personal Care,Mobile App,Bank Transfer,2022-07-20,45-54,4,2023-09-28,1
CUS04381,champion,Rivers,Beauty & Personal Care,Web,Card,2022-07-05,45-54,15,2024-05-14,0
CUS04382,at_risk,Anambra,Beauty & Personal Care,Mobile App,Bank Transfer,2022-11-10,25-34,9,2023-06-17,1
CUS04383,loyal,Kano,Sports & Outdoors,Mobile App,Pay on Delivery,2023-03-20,25-34,8,2024-05-31,0
CUS04384,at_risk,Lagos,Beauty & Personal Care,Social Commerce,Bank Transfer,2023-04-14,25-34,3,2024-02-27,0
CUS04385,champion,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2022-06-04,35-44,35,2024-05-12,0
CUS04386,hibernating,Anambra,Home & Kitchen,Social Commerce,Bank Transfer,2023-06-20,25-34,1,2023-03-21,1
CUS04387,loyal,Lagos,Fashion,Mobile App,Wallet,2022-07-23,18-24,12,2024-04-16,0
CUS04388,champion,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-09-22,18-24,16,2024-02-21,0
CUS04389,lost,Rivers,Home & Kitchen,Mobile App,Card,2022-01-21,25-34,1,2022-10-29,1
CUS04390,at_risk,Lagos,Sports & Outdoors,Social Commerce,Bank Transfer,2022-01-04,18-24,4,2023-06-26,1
CUS04391,at_risk,Rivers,Home & Kitchen,Web,Card,2022-11-30,45-54,9,2023-07-09,1
CUS04392,at_risk,Lagos,Home & Kitchen,Mobile App,Bank Transfer,2022-11-25,45-54,5,2023-06-22,1
CUS04393,lost,Lagos,Fashion,Social Commerce,Card,2022-06-28,45-54,1,2022-02-25,1
CUS04394,at_risk,Oyo,Home & Kitchen,Mobile App,Bank Transfer,2022-11-19,45-54,6,2023-09-27,1
CUS04395,lost,Imo,Fashion,Mobile App,Bank Transfer,2022-11-07,25-34,2,2022-06-05,1
CUS04396,lost,Enugu,Food & Groceries,Web,Bank Transfer,2022-09-08,45-54,1,2022-03-28,1
CUS04397,loyal,Imo,Sports & Outdoors,Web,Card,2022-06-13,25-34,9,2024-04-29,0
CUS04398,hibernating,Imo,Electronics,Mobile App,Bank Transfer,2022-03-19,35-44,2,2022-10-25,1
CUS04399,hibernating,Delta,Electronics,Mobile App,Card,2023-02-26,35-44,2,2023-05-06,1
CUS04400,champion,Rivers,Sports & Outdoors,Mobile App,Card,2022-03-13,18-24,17,2024-02-25,0
CUS04401,champion,Lagos,Fashion,Web,Card,2023-02-05,45-54,15,2024-06-20,0
CUS04402,at_risk,Enugu,Fashion,Mobile App,Bank Transfer,2023-06-02,25-34,5,2024-01-24,0
CUS04403,at_risk,Lagos,Electronics,Social Commerce,Card,2022-07-20,25-34,6,2024-01-06,0
CUS04404,champion,Imo,Books & Media,Mobile App,Pay on Delivery,2022-04-06,45-54,31,2024-02-23,0
CUS04405,champion,Delta,Fashion,Mobile App,Pay on Delivery,2022-03-22,18-24,15,2024-06-06,0
CUS04406,loyal,Anambra,Food & Groceries,Social Commerce,Pay on Delivery,2022-05-16,35-44,15,2024-06-12,0
CUS04407,lost,Enugu,Sports & Outdoors,Web,Card,2022-05-12,35-44,1,2022-01-27,1
CUS04408,champion,Abuja,Food & Groceries,Mobile App,Card,2022-10-27,45-54,22,2024-03-14,0
CUS04409,at_risk,Kaduna,Home & Kitchen,Mobile App,Card,2023-05-19,18-24,5,2024-01-07,0
CUS04410,hibernating,Abuja,Food & Groceries,Mobile App,Card,2023-05-23,18-24,3,2023-01-05,1
CUS04411,at_risk,Lagos,Electronics,Social Commerce,Pay on Delivery,2023-01-03,35-44,8,2023-08-09,1
CUS04412,lost,Abuja,Fashion,Mobile App,Pay on Delivery,2022-12-25,25-34,1,2022-09-04,1
CUS04413,at_risk,Anambra,Food & Groceries,Mobile App,Card,2022-11-01,18-24,8,2023-07-05,1
CUS04414,at_risk,Kaduna,Home & Kitchen,Web,Card,2022-01-23,25-34,3,2023-12-14,1
CUS04415,loyal,Rivers,Food & Groceries,Web,Card,2022-10-04,25-34,13,2024-04-07,0
CUS04416,lost,Rivers,Fashion,Web,Bank Transfer,2022-12-30,18-24,2,2022-08-19,1
CUS04417,loyal,Anambra,Electronics,Mobile App,Pay on Delivery,2022-10-17,45-54,8,2024-05-16,0
CUS04418,hibernating,Oyo,Electronics,Web,Wallet,2022-06-25,25-34,2,2023-05-23,1
CUS04419,hibernating,Enugu,Beauty & Personal Care,Web,Card,2022-09-04,55+,1,2023-03-10,1
CUS04420,at_risk,Oyo,Beauty & Personal Care,Social Commerce,Card,2022-10-21,25-34,6,2023-07-07,1
CUS04421,hibernating,Kaduna,Sports & Outdoors,Web,Bank Transfer,2023-04-10,25-34,2,2023-01-25,1
CUS04422,champion,Anambra,Electronics,Web,Bank Transfer,2022-03-29,18-24,22,2024-06-06,0
CUS04423,at_risk,Delta,Electronics,Mobile App,Card,2023-06-13,55+,8,2023-10-16,1
CUS04424,hibernating,Lagos,Food & Groceries,Mobile App,Bank Transfer,2022-09-04,25-34,2,2022-12-18,1
CUS04425,at_risk,Rivers,Home & Kitchen,Mobile App,Wallet,2022-05-16,18-24,8,2023-06-23,1
CUS04426,at_risk,Abuja,Beauty & Personal Care,Mobile App,Card,2022-11-26,45-54,9,2023-12-29,1
CUS04427,at_risk,Abuja,Electronics,Mobile App,Bank Transfer,2022-02-07,35-44,7,2023-07-28,1
CUS04428,at_risk,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2023-04-13,18-24,3,2023-10-13,1
CUS04429,champion,Enugu,Beauty & Personal Care,Mobile App,Card,2022-12-15,45-54,19,2024-05-31,0
CUS04430,loyal,Abuja,Fashion,Mobile App,Card,2022-10-06,25-34,17,2023-12-02,1
CUS04431,loyal,Lagos,Electronics,Social Commerce,Bank Transfer,2022-12-09,25-34,9,2024-01-05,0
CUS04432,hibernating,Abuja,Sports & Outdoors,Social Commerce,Card,2023-05-09,25-34,2,2022-09-21,1
CUS04433,hibernating,Kano,Sports & Outdoors,Web,Pay on Delivery,2023-04-05,55+,1,2023-03-24,1
CUS04434,at_risk,Abuja,Books & Media,Mobile App,Pay on Delivery,2022-09-12,35-44,6,2023-11-04,1
CUS04435,at_risk,Abuja,Electronics,Web,Card,2022-12-02,25-34,3,2024-01-27,0
CUS04436,hibernating,Kano,Fashion,Web,Bank Transfer,2022-12-19,18-24,3,2023-03-23,1
CUS04437,at_risk,Lagos,Beauty & Personal Care,Mobile App,Wallet,2022-09-24,35-44,7,2024-02-24,0
CUS04438,at_risk,Lagos,Food & Groceries,Mobile App,Card,2022-08-30,35-44,5,2023-06-22,1
CUS04439,loyal,Rivers,Fashion,Mobile App,Wallet,2022-11-05,35-44,12,2023-12-20,1
CUS04440,hibernating,Lagos,Baby & Kids,Web,Bank Transfer,2022-07-05,25-34,1,2023-01-26,1
CUS04441,loyal,Rivers,Electronics,Mobile App,Card,2023-05-25,25-34,14,2023-11-14,1
CUS04442,lost,Lagos,Baby & Kids,Mobile App,Bank Transfer,2022-08-04,25-34,2,2022-05-22,1
CUS04443,hibernating,Abuja,Food & Groceries,Mobile App,Card,2022-11-01,35-44,1,2023-05-27,1
CUS04444,hibernating,Lagos,Sports & Outdoors,Web,Wallet,2022-09-22,35-44,3,2022-12-27,1
CUS04445,lost,Lagos,Electronics,Mobile App,Bank Transfer,2022-11-27,55+,2,2022-10-19,1
CUS04446,at_risk,Lagos,Electronics,Social Commerce,Bank Transfer,2023-06-10,25-34,8,2023-07-25,1
CUS04447,at_risk,Kaduna,Fashion,Mobile App,Card,2022-01-30,45-54,7,2023-11-05,1
CUS04448,hibernating,Lagos,Baby & Kids,Mobile App,Wallet,2022-11-14,45-54,3,2023-03-09,1
CUS04449,at_risk,Lagos,Sports & Outdoors,Mobile App,Card,2022-09-24,25-34,7,2023-09-04,1
CUS04450,hibernating,Delta,Fashion,Mobile App,Pay on Delivery,2022-01-26,45-54,2,2022-09-03,1
CUS04451,loyal,Kaduna,Food & Groceries,Mobile App,Wallet,2022-11-04,55+,15,2023-11-12,1
CUS04452,at_risk,Lagos,Food & Groceries,Web,Bank Transfer,2022-05-18,25-34,9,2023-10-14,1
CUS04453,at_risk,Imo,Electronics,Mobile App,Card,2022-09-25,25-34,3,2023-12-10,1
CUS04454,at_risk,Abuja,Beauty & Personal Care,Social Commerce,Bank Transfer,2023-05-17,25-34,3,2023-10-10,1
CUS04455,champion,Rivers,Home & Kitchen,Mobile App,Card,2023-04-07,18-24,30,2024-04-03,0
CUS04456,loyal,Delta,Home & Kitchen,Web,Bank Transfer,2022-01-12,25-34,9,2024-06-28,0
CUS04457,champion,Anambra,Home & Kitchen,Mobile App,Pay on Delivery,2022-05-24,35-44,21,2024-06-18,0
CUS04458,champion,Oyo,Home & Kitchen,Web,Card,2023-02-08,25-34,25,2024-04-12,0
CUS04459,loyal,Oyo,Beauty & Personal Care,Web,Card,2022-06-11,25-34,16,2023-10-24,1
CUS04460,at_risk,Kaduna,Home & Kitchen,Mobile App,Pay on Delivery,2022-11-23,35-44,8,2023-10-14,1
CUS04461,hibernating,Anambra,Home & Kitchen,Social Commerce,Pay on Delivery,2022-01-21,18-24,1,2023-02-22,1
CUS04462,at_risk,Delta,Beauty & Personal Care,Web,Bank Transfer,2022-09-16,25-34,4,2023-11-21,1
CUS04463,hibernating,Abuja,Food & Groceries,Mobile App,Pay on Delivery,2022-02-14,18-24,1,2022-11-22,1
CUS04464,at_risk,Oyo,Home & Kitchen,Mobile App,Pay on Delivery,2023-04-11,18-24,7,2023-12-02,1
CUS04465,lost,Abuja,Home & Kitchen,Mobile App,Wallet,2022-07-29,25-34,2,2022-10-11,1
CUS04466,hibernating,Enugu,Electronics,Mobile App,Card,2022-03-13,45-54,3,2022-12-25,1
CUS04467,loyal,Delta,Food & Groceries,Mobile App,Card,2022-05-07,35-44,6,2024-05-26,0
CUS04468,at_risk,Rivers,Electronics,Mobile App,Bank Transfer,2022-02-02,25-34,6,2023-10-29,1
CUS04469,loyal,Lagos,Beauty & Personal Care,Web,Bank Transfer,2022-12-17,55+,13,2024-01-20,0
CUS04470,loyal,Abuja,Fashion,Mobile App,Wallet,2022-02-06,35-44,11,2024-01-18,0
CUS04471,hibernating,Rivers,Electronics,Mobile App,Card,2023-01-24,25-34,1,2022-11-02,1
CUS04472,loyal,Abuja,Home & Kitchen,Web,Bank Transfer,2022-08-13,45-54,10,2023-11-27,1
CUS04473,champion,Imo,Beauty & Personal Care,Web,Card,2023-06-06,25-34,19,2024-05-24,0
CUS04474,champion,Imo,Beauty & Personal Care,Web,Wallet,2023-01-02,18-24,24,2024-06-13,0
CUS04475,hibernating,Lagos,Electronics,Mobile App,Card,2022-08-28,25-34,2,2022-10-07,1
CUS04476,loyal,Oyo,Beauty & Personal Care,Web,Card,2023-03-17,25-34,10,2024-02-23,0
CUS04477,champion,Abuja,Fashion,Social Commerce,Card,2022-12-31,25-34,28,2024-02-11,0
CUS04478,at_risk,Lagos,Baby & Kids,Web,Bank Transfer,2022-03-24,35-44,5,2023-08-19,1
CUS04479,at_risk,Imo,Home & Kitchen,Web,Card,2022-10-16,25-34,5,2023-07-22,1
CUS04480,at_risk,Kano,Home & Kitchen,Social Commerce,Card,2023-01-07,35-44,9,2023-10-14,1
CUS04481,hibernating,Enugu,Food & Groceries,Mobile App,Pay on Delivery,2022-07-02,35-44,3,2022-09-22,1
CUS04482,champion,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2023-03-28,18-24,34,2024-04-21,0
CUS04483,champion,Rivers,Home & Kitchen,Mobile App,Bank Transfer,2023-04-15,25-34,24,2024-04-07,0
CUS04484,at_risk,Abuja,Food & Groceries,Web,Bank Transfer,2022-09-29,35-44,4,2023-08-12,1
CUS04485,champion,Lagos,Books & Media,Web,Bank Transfer,2022-08-18,18-24,13,2024-05-09,0
CUS04486,lost,Lagos,Baby & Kids,Mobile App,Bank Transfer,2022-12-08,35-44,1,2022-02-14,1
CUS04487,loyal,Rivers,Beauty & Personal Care,Social Commerce,Wallet,2023-05-12,45-54,13,2024-02-09,0
CUS04488,lost,Kaduna,Fashion,Mobile App,Pay on Delivery,2022-10-08,25-34,1,2022-06-20,1
CUS04489,at_risk,Rivers,Fashion,Mobile App,Pay on Delivery,2022-01-15,25-34,3,2023-08-02,1
CUS04490,lost,Oyo,Beauty & Personal Care,Mobile App,Bank Transfer,2023-02-07,25-34,1,2022-11-18,1
CUS04491,hibernating,Lagos,Electronics,Mobile App,Pay on Delivery,2023-01-23,45-54,1,2022-11-23,1
CUS04492,hibernating,Lagos,Sports & Outdoors,Mobile App,Card,2022-12-14,35-44,2,2022-10-18,1
CUS04493,lost,Lagos,Food & Groceries,Mobile App,Bank Transfer,2023-03-19,35-44,1,2022-10-29,1
CUS04494,hibernating,Lagos,Books & Media,Web,Pay on Delivery,2023-02-07,35-44,1,2023-01-24,1
CUS04495,champion,Enugu,Electronics,Mobile App,Bank Transfer,2022-04-12,25-34,13,2024-04-13,0
CUS04496,hibernating,Delta,Electronics,Web,Bank Transfer,2022-04-12,45-54,3,2023-03-16,1
CUS04497,loyal,Lagos,Books & Media,Web,Card,2022-01-21,25-34,17,2024-02-29,0
CUS04498,at_risk,Abuja,Books & Media,Mobile App,Bank Transfer,2022-01-09,45-54,9,2023-10-06,1
CUS04499,lost,Abuja,Fashion,Social Commerce,Pay on Delivery,2022-05-20,35-44,2,2022-02-25,1
CUS04500,at_risk,Delta,Beauty & Personal Care,Mobile App,Bank Transfer,2022-05-12,25-34,4,2023-06-22,1
CUS04501,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2023-01-08,25-34,4,2023-11-13,1
CUS04502,at_risk,Kaduna,Sports & Outdoors,Social Commerce,Bank Transfer,2023-06-27,25-34,6,2023-10-16,1
CUS04503,hibernating,Lagos,Electronics,Mobile App,Wallet,2023-03-06,18-24,3,2023-01-06,1
CUS04504,hibernating,Oyo,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-06-01,25-34,3,2023-05-12,1
CUS04505,loyal,Imo,Home & Kitchen,Web,Card,2022-08-24,35-44,12,2023-12-27,1
CUS04506,at_risk,Oyo,Food & Groceries,Social Commerce,Bank Transfer,2022-10-02,18-24,3,2023-08-21,1
CUS04507,loyal,Lagos,Food & Groceries,Web,Card,2022-11-11,25-34,12,2023-11-19,1
CUS04508,hibernating,Delta,Home & Kitchen,Mobile App,Card,2022-09-21,18-24,2,2023-01-10,1
CUS04509,at_risk,Delta,Home & Kitchen,Web,Bank Transfer,2023-02-21,35-44,6,2024-02-22,0
CUS04510,loyal,Anambra,Home & Kitchen,Mobile App,Card,2022-05-03,35-44,11,2023-11-20,1
CUS04511,loyal,Lagos,Fashion,Mobile App,Pay on Delivery,2023-01-10,35-44,12,2023-11-27,1
CUS04512,lost,Abuja,Beauty & Personal Care,Web,Card,2022-08-29,18-24,2,2022-01-30,1
CUS04513,loyal,Oyo,Fashion,Web,Card,2022-09-09,35-44,8,2023-10-24,1
CUS04514,champion,Rivers,Electronics,Social Commerce,Bank Transfer,2023-05-23,25-34,29,2024-06-15,0
CUS04515,lost,Enugu,Baby & Kids,Web,Card,2023-05-28,35-44,1,2022-06-04,1
CUS04516,at_risk,Abuja,Electronics,Mobile App,Card,2023-01-01,18-24,7,2023-12-30,1
CUS04517,at_risk,Enugu,Home & Kitchen,Web,Pay on Delivery,2023-05-09,45-54,7,2023-08-28,1
CUS04518,at_risk,Abuja,Beauty & Personal Care,Social Commerce,Card,2022-12-21,45-54,6,2024-01-16,0
CUS04519,hibernating,Imo,Electronics,Mobile App,Card,2022-07-09,35-44,2,2023-03-03,1
CUS04520,lost,Lagos,Food & Groceries,Mobile App,Wallet,2022-11-15,25-34,2,2022-02-25,1
CUS04521,hibernating,Lagos,Electronics,Web,Card,2022-12-05,35-44,3,2022-10-04,1
CUS04522,champion,Anambra,Fashion,Web,Bank Transfer,2022-08-09,18-24,14,2024-03-31,0
CUS04523,at_risk,Lagos,Fashion,Mobile App,Pay on Delivery,2023-04-15,25-34,6,2023-12-13,1
CUS04524,lost,Abuja,Home & Kitchen,Mobile App,Card,2023-05-16,18-24,1,2022-03-30,1
CUS04525,loyal,Lagos,Fashion,Mobile App,Pay on Delivery,2022-08-31,25-34,17,2024-02-20,0
CUS04526,loyal,Lagos,Electronics,Social Commerce,Pay on Delivery,2023-06-10,18-24,10,2024-04-06,0
CUS04527,at_risk,Abuja,Books & Media,Web,Card,2022-09-12,45-54,8,2023-07-21,1
CUS04528,lost,Oyo,Electronics,Mobile App,Bank Transfer,2022-06-06,45-54,2,2022-05-19,1
CUS04529,champion,Enugu,Electronics,Mobile App,Pay on Delivery,2022-11-30,25-34,23,2024-04-29,0
CUS04530,champion,Enugu,Electronics,Mobile App,Pay on Delivery,2023-06-01,25-34,24,2024-02-17,0
CUS04531,lost,Imo,Electronics,Web,Card,2023-03-14,35-44,2,2022-12-21,1
CUS04532,at_risk,Kano,Sports & Outdoors,Mobile App,Pay on Delivery,2022-10-09,18-24,7,2023-10-12,1
CUS04533,hibernating,Enugu,Fashion,Web,Pay on Delivery,2022-12-27,45-54,3,2023-01-31,1
CUS04534,lost,Abuja,Books & Media,Web,Card,2022-07-26,25-34,2,2022-03-06,1
CUS04535,hibernating,Lagos,Electronics,Social Commerce,Card,2022-07-05,25-34,3,2022-09-03,1
CUS04536,lost,Kaduna,Beauty & Personal Care,Mobile App,Wallet,2023-02-27,35-44,1,2022-05-07,1
CUS04537,hibernating,Rivers,Beauty & Personal Care,Web,Card,2023-04-28,55+,1,2022-09-17,1
CUS04538,at_risk,Lagos,Electronics,Web,Bank Transfer,2022-01-29,25-34,6,2023-09-09,1
CUS04539,at_risk,Lagos,Fashion,Social Commerce,Pay on Delivery,2022-04-29,35-44,7,2023-12-25,1
CUS04540,loyal,Anambra,Electronics,Mobile App,Bank Transfer,2022-01-16,18-24,8,2023-11-17,1
CUS04541,loyal,Anambra,Beauty & Personal Care,Social Commerce,Bank Transfer,2022-11-29,35-44,15,2024-05-19,0
CUS04542,loyal,Kano,Fashion,Mobile App,Card,2023-06-21,18-24,17,2024-01-26,0
CUS04543,loyal,Rivers,Home & Kitchen,Web,Card,2022-05-04,25-34,16,2024-05-04,0
CUS04544,hibernating,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-08-17,25-34,3,2022-10-02,1
CUS04545,loyal,Oyo,Food & Groceries,Mobile App,Bank Transfer,2022-04-22,35-44,11,2024-02-26,0
CUS04546,at_risk,Kaduna,Books & Media,Web,Pay on Delivery,2023-02-06,25-34,9,2023-12-29,1
CUS04547,champion,Lagos,Fashion,Social Commerce,Wallet,2022-04-09,45-54,23,2024-03-14,0
CUS04548,loyal,Anambra,Food & Groceries,Mobile App,Card,2022-03-20,25-34,11,2024-06-27,0
CUS04549,loyal,Abuja,Books & Media,Web,Bank Transfer,2023-05-09,25-34,9,2024-02-07,0
CUS04550,at_risk,Lagos,Baby & Kids,Mobile App,Card,2023-06-17,35-44,6,2024-01-10,0
CUS04551,loyal,Oyo,Home & Kitchen,Mobile App,Card,2023-02-24,55+,10,2024-04-02,0
CUS04552,loyal,Enugu,Electronics,Mobile App,Card,2022-08-19,45-54,15,2023-10-19,1
CUS04553,hibernating,Enugu,Sports & Outdoors,Mobile App,Card,2022-08-01,35-44,2,2023-02-14,1
CUS04554,hibernating,Lagos,Fashion,Mobile App,Card,2023-01-30,35-44,1,2023-04-14,1
CUS04555,champion,Lagos,Food & Groceries,Web,Bank Transfer,2022-05-11,25-34,22,2024-02-16,0
CUS04556,hibernating,Delta,Home & Kitchen,Mobile App,Bank Transfer,2022-06-29,55+,1,2022-09-01,1
CUS04557,at_risk,Imo,Electronics,Mobile App,Bank Transfer,2022-01-31,25-34,6,2023-10-18,1
CUS04558,at_risk,Lagos,Fashion,Mobile App,Bank Transfer,2023-05-09,35-44,3,2023-06-13,1
CUS04559,lost,Delta,Baby & Kids,Mobile App,Card,2023-04-11,45-54,1,2022-06-20,1
CUS04560,loyal,Anambra,Fashion,Mobile App,Card,2023-05-05,25-34,15,2023-12-09,1
CUS04561,loyal,Abuja,Books & Media,Mobile App,Card,2022-07-13,18-24,17,2023-10-21,1
CUS04562,hibernating,Enugu,Food & Groceries,Mobile App,Card,2023-03-03,45-54,1,2022-12-01,1
CUS04563,champion,Abuja,Electronics,Mobile App,Pay on Delivery,2023-05-15,25-34,22,2024-06-09,0
CUS04564,hibernating,Kano,Home & Kitchen,Web,Card,2022-03-28,55+,3,2023-03-28,1
CUS04565,loyal,Lagos,Books & Media,Web,Card,2023-02-04,35-44,15,2023-11-12,1
CUS04566,at_risk,Kano,Beauty & Personal Care,Mobile App,Bank Transfer,2022-10-19,18-24,3,2023-12-02,1
CUS04567,loyal,Lagos,Electronics,Mobile App,Card,2022-06-29,45-54,6,2023-10-30,1
CUS04568,hibernating,Delta,Electronics,Web,Wallet,2023-06-07,35-44,2,2023-02-22,1
CUS04569,champion,Kano,Fashion,Web,Bank Transfer,2023-02-14,45-54,24,2024-05-24,0
CUS04570,loyal,Lagos,Sports & Outdoors,Mobile App,Pay on Delivery,2023-03-01,25-34,14,2023-12-16,1
CUS04571,at_risk,Anambra,Food & Groceries,Mobile App,Pay on Delivery,2022-09-07,18-24,3,2023-10-20,1
CUS04572,at_risk,Kano,Baby & Kids,Mobile App,Wallet,2023-05-15,55+,6,2023-10-11,1
CUS04573,hibernating,Anambra,Food & Groceries,Web,Bank Transfer,2023-05-23,18-24,2,2023-04-13,1
CUS04574,lost,Abuja,Baby & Kids,Web,Pay on Delivery,2023-05-01,25-34,1,2022-02-19,1
CUS04575,lost,Anambra,Beauty & Personal Care,Mobile App,Card,2022-10-02,25-34,1,2022-08-07,1
CUS04576,hibernating,Lagos,Home & Kitchen,Web,Bank Transfer,2022-06-03,55+,2,2022-09-19,1
CUS04577,hibernating,Kano,Food & Groceries,Social Commerce,Bank Transfer,2022-12-04,35-44,1,2023-05-13,1
CUS04578,loyal,Delta,Food & Groceries,Web,Wallet,2023-04-01,35-44,13,2023-10-04,1
CUS04579,at_risk,Oyo,Fashion,Mobile App,Pay on Delivery,2022-10-27,25-34,8,2023-11-16,1
CUS04580,lost,Lagos,Fashion,Mobile App,Bank Transfer,2023-04-28,25-34,2,2022-12-07,1
CUS04581,lost,Kano,Electronics,Web,Bank Transfer,2023-04-30,35-44,2,2022-02-09,1
CUS04582,champion,Abuja,Home & Kitchen,Web,Bank Transfer,2022-07-04,25-34,16,2024-06-04,0
CUS04583,lost,Lagos,Food & Groceries,Social Commerce,Card,2022-08-05,18-24,1,2022-06-23,1
CUS04584,loyal,Lagos,Food & Groceries,Mobile App,Bank Transfer,2022-09-20,25-34,9,2024-01-24,0
CUS04585,lost,Lagos,Electronics,Social Commerce,Card,2022-08-03,55+,2,2022-04-06,1
CUS04586,at_risk,Rivers,Baby & Kids,Web,Card,2022-06-03,45-54,6,2024-01-26,0
CUS04587,at_risk,Oyo,Beauty & Personal Care,Mobile App,Card,2023-02-20,45-54,5,2023-08-20,1
CUS04588,lost,Abuja,Electronics,Social Commerce,Pay on Delivery,2023-06-29,45-54,2,2022-07-29,1
CUS04589,at_risk,Anambra,Food & Groceries,Mobile App,Bank Transfer,2022-05-24,18-24,7,2023-06-05,1
CUS04590,loyal,Oyo,Electronics,Mobile App,Bank Transfer,2022-04-23,25-34,7,2024-02-02,0
CUS04591,loyal,Abuja,Home & Kitchen,Mobile App,Pay on Delivery,2022-06-17,25-34,13,2024-06-04,0
CUS04592,hibernating,Rivers,Books & Media,Web,Bank Transfer,2022-04-30,25-34,1,2023-05-05,1
CUS04593,lost,Lagos,Food & Groceries,Mobile App,Bank Transfer,2022-04-18,55+,2,2022-03-25,1
CUS04594,lost,Oyo,Sports & Outdoors,Mobile App,Bank Transfer,2022-12-15,35-44,2,2022-01-17,1
CUS04595,at_risk,Rivers,Food & Groceries,Web,Card,2023-05-09,25-34,7,2024-02-10,0
CUS04596,loyal,Kano,Home & Kitchen,Web,Bank Transfer,2022-07-27,25-34,6,2024-06-10,0
CUS04597,at_risk,Imo,Fashion,Web,Card,2023-01-17,18-24,4,2023-11-17,1
CUS04598,champion,Oyo,Electronics,Social Commerce,Card,2022-08-23,18-24,28,2024-04-14,0
CUS04599,loyal,Kano,Electronics,Social Commerce,Pay on Delivery,2022-01-31,18-24,6,2024-05-20,0
CUS04600,hibernating,Enugu,Food & Groceries,Web,Card,2023-06-23,25-34,3,2022-11-19,1
CUS04601,hibernating,Lagos,Books & Media,Mobile App,Card,2022-12-12,18-24,1,2023-03-02,1
CUS04602,at_risk,Imo,Sports & Outdoors,Mobile App,Bank Transfer,2022-05-15,35-44,6,2023-08-20,1
CUS04603,lost,Oyo,Sports & Outdoors,Mobile App,Card,2022-01-17,35-44,2,2022-04-30,1
CUS04604,at_risk,Kaduna,Home & Kitchen,Web,Bank Transfer,2023-04-16,45-54,8,2023-08-28,1
CUS04605,hibernating,Kaduna,Fashion,Mobile App,Card,2022-09-27,25-34,2,2023-04-09,1
CUS04606,loyal,Lagos,Fashion,Mobile App,Bank Transfer,2022-10-11,25-34,17,2024-01-29,0
CUS04607,at_risk,Lagos,Fashion,Mobile App,Wallet,2022-08-17,25-34,5,2023-07-05,1
CUS04608,lost,Delta,Food & Groceries,Mobile App,Card,2023-06-21,35-44,2,2022-04-20,1
CUS04609,champion,Enugu,Sports & Outdoors,Mobile App,Card,2023-06-17,35-44,30,2024-02-14,0
CUS04610,hibernating,Lagos,Fashion,Social Commerce,Card,2022-12-23,45-54,3,2023-05-24,1
